endTime,artistName,trackName,msPlayed
2022-01-01 07:11,RADWIMPS,Cafe at last,0
2022-01-01 07:11,RADWIMPS,Dream lantern,77679
2022-01-01 07:11,RADWIMPS,Date,13025
2022-01-01 07:14,RADWIMPS,Nandemonaiya - movie edit.,196906
2022-01-01 07:16,RADWIMPS,Zenzenzense - movie ver.,85952
2022-01-01 07:18,Jnr Choi,TO THE MOON,127905
2022-01-01 07:20,Gill Chang,Why Do I Try,102350
2022-01-01 07:24,SLANDER,Love Is Gone - Danny Olson Remix,213463
2022-01-01 07:26,Nico Collins,Our Way Out,131043
2022-01-01 07:54,Nico Collins,Our Way Out,10956
2022-01-01 07:56,PLVTINUM,Rich & Sad (Acoustic),100422
2022-01-01 07:59,Rival,Willow Tree,188800
2022-01-01 08:00,Sean Paul,Calling On Me,27915
2022-01-01 08:01,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),37277
2022-01-01 08:02,Prblm Chld,Navy Blue,53962
2022-01-01 08:05,Peter Manos,In My Head,214533
2022-01-01 08:09,Peter Manos,In My Head,214533
2022-01-01 08:23,Peter Manos,In My Head,77573
2022-01-01 13:15,Justin Bieber,Maria,62709
2022-01-01 13:17,Peter Manos,In My Head,137201
2022-01-01 13:31,Peter Manos,In My Head,203908
2022-01-01 13:32,Peter Manos,In My Head,10625
2022-01-01 13:36,Peter Manos,In My Head,214533
2022-01-01 13:40,Peter Manos,In My Head,214533
2022-01-01 13:44,Peter Manos,In My Head,214533
2022-01-01 13:48,Peter Manos,In My Head,214533
2022-01-01 13:52,Peter Manos,In My Head,214533
2022-01-01 13:55,Peter Manos,In My Head,214533
2022-01-01 13:59,Peter Manos,In My Head,214533
2022-01-01 14:02,Peter Manos,In My Head,33447
2022-01-01 14:02,Peter Manos,In My Head,180914
2022-01-01 14:06,Peter Manos,In My Head,214471
2022-01-01 14:10,Peter Manos,In My Head,214451
2022-01-01 14:13,Peter Manos,In My Head,214441
2022-01-01 14:17,Peter Manos,In My Head,214451
2022-01-01 14:20,Peter Manos,In My Head,214447
2022-01-01 14:24,Peter Manos,In My Head,214442
2022-01-01 14:28,Peter Manos,In My Head,214450
2022-01-01 14:31,Peter Manos,In My Head,214445
2022-01-01 14:35,Peter Manos,In My Head,214445
2022-01-01 14:40,Peter Manos,In My Head,214427
2022-01-01 14:43,Peter Manos,In My Head,214448
2022-01-01 14:47,Peter Manos,In My Head,214449
2022-01-01 14:51,Peter Manos,In My Head,214450
2022-01-01 14:53,Peter Manos,In My Head,149445
2022-01-01 14:57,Peter Manos,In My Head,214440
2022-01-01 15:00,Peter Manos,In My Head,214445
2022-01-01 15:04,Peter Manos,In My Head,214437
2022-01-01 15:08,Peter Manos,In My Head,214371
2022-01-01 15:11,Peter Manos,In My Head,214370
2022-01-01 15:15,Peter Manos,In My Head,214367
2022-01-01 15:18,Peter Manos,In My Head,214390
2022-01-01 15:32,Peter Manos,In My Head,213476
2022-01-01 22:42,RADWIMPS,Nandemonaiya - movie edit.,11880
2022-01-01 22:54,RADWIMPS,Sparkle - movie ver.,0
2022-01-01 22:54,RADWIMPS,Sparkle - movie ver.,537653
2022-01-01 22:54,RADWIMPS,Zenzenzense - movie ver.,1708
2022-01-01 23:03,RADWIMPS,Sparkle - movie ver.,537653
2022-01-01 23:06,RADWIMPS,Sparkle - movie ver.,172150
2022-01-02 05:06,RADWIMPS,Sparkle - movie ver.,365693
2022-01-02 05:19,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 05:35,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 05:54,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 06:04,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 06:18,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 06:26,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 06:35,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 06:44,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 07:02,RADWIMPS,Sparkle - movie ver.,442460
2022-01-02 11:53,RADWIMPS,Sparkle - movie ver.,115
2022-01-02 11:53,RADWIMPS,Sparkle - movie ver.,89947
2022-01-02 12:03,RADWIMPS,Sparkle - movie ver.,95296
2022-01-02 12:12,RADWIMPS,Sparkle - movie ver.,537464
2022-01-02 12:31,RADWIMPS,Sparkle - movie ver.,514107
2022-01-02 13:42,Peter Manos,In My Head,214330
2022-01-02 13:43,Jeremy Zucker,all the kids are depressed,82119
2022-01-02 13:47,Peter Manos,In My Head,214434
2022-01-02 13:50,Jeremy Zucker,all the kids are depressed,169948
2022-01-02 13:53,Lund,Broken,199951
2022-01-02 14:04,Bazzi,I.F.L.Y.,54131
2022-01-02 14:06,Michl,Die Trying,15328
2022-01-02 14:10,Peter Manos,In My Head,214533
2022-01-02 14:10,Jeremy Zucker,all the kids are depressed,39945
2022-01-02 14:13,Peter Manos,In My Head,103882
2022-01-02 14:23,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 14:24,RADWIMPS,バイ・マイ・サイ,80235
2022-01-02 14:29,RADWIMPS,Sparkle - movie ver.,254929
2022-01-02 14:55,RADWIMPS,Sparkle - movie ver.,23942
2022-01-02 14:59,Peter Manos,In My Head,214526
2022-01-02 15:12,LANY,Malibu Nights,62208
2022-01-02 15:16,RADWIMPS,Sparkle - movie ver.,4542
2022-01-02 15:16,LANY,Malibu Nights,457
2022-01-02 15:30,RADWIMPS,Sparkle - movie ver.,252579
2022-01-02 17:51,RADWIMPS,Sparkle - movie ver.,267684
2022-01-02 20:30,RADWIMPS,Sparkle - movie ver.,267727
2022-01-02 20:30,RADWIMPS,me me she,27377
2022-01-02 20:50,RADWIMPS,Sparkle - movie ver.,537653
2022-01-02 20:54,RADWIMPS,Sparkle - movie ver.,287747
2022-01-02 21:00,Peter Manos,In My Head,347499
2022-01-03 04:09,RADWIMPS,Sparkle - movie ver.,498067
2022-01-03 04:13,Peter Manos,In My Head,216130
2022-01-03 04:17,Peter Manos,In My Head,214475
2022-01-03 04:20,Peter Manos,In My Head,214432
2022-01-03 04:23,Peter Manos,In My Head,190195
2022-01-03 04:34,RADWIMPS,Sparkle - movie ver.,537566
2022-01-03 04:38,RADWIMPS,Sparkle - movie ver.,245696
2022-01-03 04:43,Ludovico Einaudi,Experience,315218
2022-01-03 06:08,Ludovico Einaudi,Experience,315422
2022-01-03 06:14,Ludovico Einaudi,Experience,315427
2022-01-03 06:19,Ludovico Einaudi,Experience,315210
2022-01-03 06:24,Ludovico Einaudi,Experience,315204
2022-01-03 06:27,Ludovico Einaudi,Experience,147410
2022-01-03 06:30,Peter Manos,In My Head,214471
2022-01-03 06:34,Peter Manos,In My Head,214477
2022-01-03 06:37,Peter Manos,In My Head,214480
2022-01-03 06:41,Peter Manos,In My Head,214453
2022-01-03 06:44,Peter Manos,In My Head,214468
2022-01-03 06:48,Peter Manos,In My Head,214459
2022-01-03 06:52,Peter Manos,In My Head,214463
2022-01-03 06:55,Peter Manos,In My Head,214468
2022-01-03 06:59,Peter Manos,In My Head,214366
2022-01-03 07:03,Peter Manos,In My Head,214455
2022-01-03 07:06,Peter Manos,In My Head,214437
2022-01-03 07:51,Peter Manos,In My Head,214515
2022-01-03 07:54,Peter Manos,In My Head,214486
2022-01-03 07:58,Peter Manos,In My Head,214463
2022-01-03 08:01,Peter Manos,In My Head,214461
2022-01-03 10:03,Peter Manos,In My Head,119680
2022-01-03 10:06,Peter Manos,In My Head,214471
2022-01-03 10:10,Peter Manos,In My Head,214451
2022-01-03 10:14,Peter Manos,In My Head,214460
2022-01-03 10:17,Peter Manos,In My Head,214463
2022-01-03 10:21,Peter Manos,In My Head,214443
2022-01-03 10:24,Peter Manos,In My Head,214454
2022-01-03 10:28,Peter Manos,In My Head,31818
2022-01-03 10:28,Peter Manos,In My Head,214448
2022-01-03 12:40,Peter Manos,In My Head,94752
2022-01-03 12:43,Peter Manos,In My Head,184197
2022-01-03 12:47,Peter Manos,In My Head,214461
2022-01-03 12:50,Peter Manos,In My Head,214438
2022-01-03 12:58,Peter Manos,In My Head,214367
2022-01-03 13:01,Peter Manos,In My Head,214437
2022-01-03 13:05,Peter Manos,In My Head,214444
2022-01-03 13:55,Peter Manos,In My Head,4693
2022-01-03 13:59,Lund,Broken,199958
2022-01-03 14:02,Peter Manos,In My Head,214457
2022-01-03 14:11,RADWIMPS,Sparkle - movie ver.,537438
2022-01-03 14:11,Vorsa,wake me when it's over,1208
2022-01-03 14:20,RADWIMPS,Sparkle - movie ver.,537455
2022-01-03 14:23,Vorsa,wake me when it's over,147683
2022-01-03 14:23,Vorsa,wake me when it's over,1449
2022-01-03 14:23,Astrid S,Pretty,12372
2022-01-03 15:56,RADWIMPS,Sparkle - movie ver.,622014
2022-01-03 16:05,RADWIMPS,Sparkle - movie ver.,537471
2022-01-03 17:58,Peter Manos,In My Head,51152
2022-01-03 18:06,RADWIMPS,Sparkle - movie ver.,507451
2022-01-03 18:15,RADWIMPS,Sparkle - movie ver.,537459
2022-01-03 18:24,RADWIMPS,Sparkle - movie ver.,537453
2022-01-03 18:33,RADWIMPS,Sparkle - movie ver.,537440
2022-01-03 18:42,RADWIMPS,Sparkle - movie ver.,537445
2022-01-03 18:51,RADWIMPS,Sparkle - movie ver.,537435
2022-01-03 19:00,RADWIMPS,Sparkle - movie ver.,537451
2022-01-03 19:09,RADWIMPS,Sparkle - movie ver.,537440
2022-01-03 19:18,RADWIMPS,Sparkle - movie ver.,537451
2022-01-03 19:27,RADWIMPS,Sparkle - movie ver.,536247
2022-01-03 19:36,RADWIMPS,Sparkle - movie ver.,537440
2022-01-03 19:45,RADWIMPS,Sparkle - movie ver.,537462
2022-01-03 19:54,RADWIMPS,Sparkle - movie ver.,537440
2022-01-03 20:03,RADWIMPS,Sparkle - movie ver.,537441
2022-01-03 20:12,RADWIMPS,Sparkle - movie ver.,537433
2022-01-03 21:26,Peter Manos,In My Head,72400
2022-01-03 22:43,Peter Manos,In My Head,11062
2022-01-03 22:43,RADWIMPS,Sparkle - movie ver.,10415
2022-01-03 22:43,NEFFEX,Free Me,9930
2022-01-03 22:52,RADWIMPS,Sparkle - movie ver.,537653
2022-01-03 23:01,RADWIMPS,Sparkle - movie ver.,537653
2022-01-03 23:10,RADWIMPS,Sparkle - movie ver.,537653
2022-01-03 23:19,RADWIMPS,Sparkle - movie ver.,537653
2022-01-03 23:28,RADWIMPS,Sparkle - movie ver.,537653
2022-01-03 23:37,RADWIMPS,Sparkle - movie ver.,537653
2022-01-03 23:46,RADWIMPS,Sparkle - movie ver.,537653
2022-01-03 23:55,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 00:04,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 00:13,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 00:22,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 00:31,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 00:40,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 00:49,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 00:58,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 01:07,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 01:16,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 01:25,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 01:34,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 01:43,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 01:52,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 02:01,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 02:10,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 02:18,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 02:27,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 02:36,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 02:45,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 02:54,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 03:06,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 03:15,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 03:24,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 03:33,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 03:41,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 03:50,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 03:59,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 04:08,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 04:17,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 04:26,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 04:35,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 04:44,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 04:53,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 05:02,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 05:11,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 05:20,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 05:29,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 05:38,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 05:47,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 05:56,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 06:05,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 06:14,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 06:23,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 06:32,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 06:41,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 06:50,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 06:59,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 07:08,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 07:17,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 07:26,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 07:35,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 07:47,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 08:03,RADWIMPS,Sparkle - movie ver.,537653
2022-01-04 08:17,RADWIMPS,Sparkle - movie ver.,493221
2022-01-04 22:06,フレンズ,約束,572
2022-01-04 22:06,Yoh kamiyama,色香水,253053
2022-01-05 01:34,Yoh kamiyama,色香水,234405
2022-01-05 03:50,Yoh kamiyama,色香水,253053
2022-01-05 03:51,フレンズ,約束,13293
2022-01-05 03:55,フレンズ,約束,1672
2022-01-05 03:55,フレンズ,約束,9466
2022-01-05 03:55,Yoh kamiyama,色香水,253053
2022-01-05 03:55,Yoh kamiyama,色香水,23
2022-01-05 04:00,フレンズ,約束,5206
2022-01-05 04:00,Yoh kamiyama,色香水,253053
2022-01-05 04:04,Yoh kamiyama,色香水,253053
2022-01-05 04:08,Yoh kamiyama,色香水,253053
2022-01-05 04:13,Yoh kamiyama,色香水,253053
2022-01-05 04:17,Yoh kamiyama,色香水,253053
2022-01-05 04:21,Yoh kamiyama,色香水,253053
2022-01-05 04:23,RADWIMPS,Sparkle - movie ver.,30208
2022-01-05 04:23,RADWIMPS,Sparkle - movie ver.,30203
2022-01-05 04:23,Yoh kamiyama,色香水,78499
2022-01-05 04:26,Yoh kamiyama,色香水,174939
2022-01-05 04:30,Yoh kamiyama,色香水,252951
2022-01-05 05:01,Yoh kamiyama,色香水,252862
2022-01-05 05:58,Yoh kamiyama,色香水,252867
2022-01-05 06:28,Yoh kamiyama,色香水,252960
2022-01-05 06:32,Yoh kamiyama,色香水,252954
2022-01-05 06:36,Yoh kamiyama,色香水,252955
2022-01-05 06:40,Yoh kamiyama,色香水,252946
2022-01-05 06:44,Yoh kamiyama,色香水,252937
2022-01-05 06:52,Yoh kamiyama,色香水,252897
2022-01-05 06:57,Yoh kamiyama,色香水,252954
2022-01-05 07:01,Yoh kamiyama,色香水,252949
2022-01-05 07:05,Yoh kamiyama,色香水,252938
2022-01-05 07:09,Yoh kamiyama,色香水,252950
2022-01-05 07:13,Yoh kamiyama,色香水,252943
2022-01-05 07:18,Yoh kamiyama,色香水,253040
2022-01-05 07:22,Yoh kamiyama,色香水,252951
2022-01-05 07:26,Yoh kamiyama,色香水,252946
2022-01-05 07:30,Yoh kamiyama,色香水,252947
2022-01-05 07:35,Yoh kamiyama,色香水,252941
2022-01-05 07:39,Yoh kamiyama,色香水,252962
2022-01-05 07:43,Yoh kamiyama,色香水,252950
2022-01-05 07:47,Yoh kamiyama,色香水,252940
2022-01-05 07:51,Yoh kamiyama,色香水,252945
2022-01-05 07:56,Yoh kamiyama,色香水,252953
2022-01-05 08:00,Yoh kamiyama,色香水,252956
2022-01-05 08:04,Yoh kamiyama,色香水,252938
2022-01-05 08:08,Yoh kamiyama,色香水,252941
2022-01-05 08:13,Yoh kamiyama,色香水,252941
2022-01-05 08:18,Yoh kamiyama,色香水,342626
2022-01-05 08:22,Yoh kamiyama,色香水,252935
2022-01-05 08:27,Yoh kamiyama,色香水,252936
2022-01-05 08:32,Yoh kamiyama,色香水,253022
2022-01-05 08:36,Yoh kamiyama,色香水,252944
2022-01-05 08:40,Yoh kamiyama,色香水,252930
2022-01-05 08:44,Yoh kamiyama,色香水,252942
2022-01-05 08:48,Yoh kamiyama,色香水,252945
2022-01-05 08:53,Yoh kamiyama,色香水,252941
2022-01-05 08:57,Yoh kamiyama,色香水,252944
2022-01-05 09:01,Yoh kamiyama,色香水,252938
2022-01-05 09:05,Yoh kamiyama,色香水,252945
2022-01-05 09:10,Yoh kamiyama,色香水,252954
2022-01-05 09:14,Yoh kamiyama,色香水,252939
2022-01-05 09:18,Yoh kamiyama,色香水,252961
2022-01-05 09:22,Yoh kamiyama,色香水,252962
2022-01-05 09:26,Yoh kamiyama,色香水,252947
2022-01-05 09:31,Yoh kamiyama,色香水,252943
2022-01-05 09:35,Yoh kamiyama,色香水,252943
2022-01-05 09:39,Yoh kamiyama,色香水,252943
2022-01-05 09:43,Yoh kamiyama,色香水,252936
2022-01-05 09:48,Yoh kamiyama,色香水,252938
2022-01-05 09:52,Yoh kamiyama,色香水,252934
2022-01-05 09:56,Yoh kamiyama,色香水,252954
2022-01-05 10:00,Yoh kamiyama,色香水,252938
2022-01-05 10:04,Yoh kamiyama,色香水,252946
2022-01-05 10:09,Yoh kamiyama,色香水,252944
2022-01-05 10:13,Yoh kamiyama,色香水,252939
2022-01-05 10:17,Yoh kamiyama,色香水,252943
2022-01-05 10:21,Yoh kamiyama,色香水,252961
2022-01-05 10:26,Yoh kamiyama,色香水,252980
2022-01-05 10:30,Yoh kamiyama,色香水,252948
2022-01-05 10:34,Yoh kamiyama,色香水,252943
2022-01-05 10:38,Yoh kamiyama,色香水,252938
2022-01-05 10:42,Yoh kamiyama,色香水,252934
2022-01-05 10:47,Yoh kamiyama,色香水,252946
2022-01-05 10:51,Yoh kamiyama,色香水,252957
2022-01-05 11:33,Yoh kamiyama,色香水,163637
2022-01-05 11:34,Yoh kamiyama,色香水,94694
2022-01-05 11:39,Yoh kamiyama,色香水,252965
2022-01-05 11:43,Yoh kamiyama,色香水,252953
2022-01-05 11:47,Yoh kamiyama,色香水,252955
2022-01-05 11:51,Yoh kamiyama,色香水,252946
2022-01-05 11:56,Yoh kamiyama,色香水,252953
2022-01-05 12:00,Yoh kamiyama,色香水,252939
2022-01-05 12:04,Yoh kamiyama,色香水,252939
2022-01-05 12:08,Yoh kamiyama,色香水,252944
2022-01-05 12:12,Yoh kamiyama,色香水,252959
2022-01-05 12:17,Yoh kamiyama,色香水,252940
2022-01-05 12:21,Yoh kamiyama,色香水,252943
2022-01-05 12:25,Yoh kamiyama,色香水,252960
2022-01-05 12:27,フレンズ,約束,965
2022-01-05 12:27,Yoh kamiyama,色香水,134434
2022-01-05 12:32,フレンズ,約束,1457
2022-01-05 12:32,Yoh kamiyama,色香水,252964
2022-01-05 12:36,Yoh kamiyama,色香水,252936
2022-01-05 12:40,フレンズ,約束,220187
2022-01-05 12:44,Yoh kamiyama,色香水,252945
2022-01-05 12:45,フレンズ,約束,37442
2022-01-05 13:01,Yoh kamiyama,色香水,34847
2022-01-05 13:41,フレンズ,約束,6442
2022-01-05 13:41,Yoh kamiyama,色香水,253017
2022-01-05 13:43,Eve,Kaikai Kitan,118448
2022-01-05 13:48,Yoh kamiyama,色香水,371381
2022-01-05 13:52,Yoh kamiyama,色香水,252923
2022-01-05 13:56,Yoh kamiyama,色香水,252947
2022-01-05 14:00,Yoh kamiyama,色香水,252942
2022-01-05 14:05,Yoh kamiyama,色香水,252934
2022-01-05 14:05,Yoh kamiyama,色香水,11204
2022-01-05 14:07,NEFFEX,Free Me,137475
2022-01-05 14:10,Lund,Broken,199942
2022-01-05 14:14,Peter Manos,In My Head,214446
2022-01-05 14:15,RADWIMPS,Sparkle - movie ver.,43460
2022-01-05 14:26,Yoh kamiyama,色香水,218206
2022-01-05 14:28,フレンズ,約束,86228
2022-01-05 14:34,フレンズ,約束,9104
2022-01-05 14:34,Yoh kamiyama,色香水,253053
2022-01-05 14:38,Yoh kamiyama,色香水,253053
2022-01-05 14:47,Yoh kamiyama,色香水,253053
2022-01-05 14:52,Yoh kamiyama,色香水,253053
2022-01-05 14:56,Yoh kamiyama,色香水,253053
2022-01-05 15:00,Yoh kamiyama,色香水,253053
2022-01-05 15:04,Yoh kamiyama,色香水,253053
2022-01-05 15:09,Yoh kamiyama,色香水,253053
2022-01-05 15:13,Yoh kamiyama,色香水,0
2022-01-05 15:13,Yoh kamiyama,色香水,253053
2022-01-05 15:15,NEFFEX,Free Me,137600
2022-01-05 15:19,Peter Manos,In My Head,4903
2022-01-05 15:19,Lund,Broken,200672
2022-01-05 15:20,RADWIMPS,Sparkle - movie ver.,22474
2022-01-05 15:20,RADWIMPS,Sparkle - English Version,1517
2022-01-05 15:22,RADWIMPS,Sparkle - Original Version,35256
2022-01-05 15:34,RADWIMPS,Dream lantern,39968
2022-01-05 16:14,Lund,Broken,1971
2022-01-05 16:14,RADWIMPS,Dream lantern,6594
2022-01-05 16:14,NEFFEX,Free Me,1506
2022-01-05 16:16,NEFFEX,Free Me,137600
2022-01-05 16:19,Lund,Broken,200672
2022-01-05 16:23,Peter Manos,In My Head,214533
2022-01-05 16:32,RADWIMPS,Sparkle - movie ver.,537653
2022-01-05 16:34,Vorsa,wake me when it's over,147826
2022-01-05 16:37,Astrid S,Pretty,175777
2022-01-05 16:41,Stephen,California,235200
2022-01-05 16:45,Stephen,Timeless,243934
2022-01-05 16:49,Stephen,Rainbows,242400
2022-01-05 16:53,Stephen,Fly Down,197045
2022-01-05 16:56,Stephen,Remembering Myself,210074
2022-01-05 17:00,Stephen,I Never Stay In Love,244800
2022-01-05 17:04,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
2022-01-05 17:06,London Symphony Orchestra,"""In The Hall Of The Mountain King"" from Peer Gynt Suite N°1, Op. 46",150826
2022-01-05 17:11,eli.,worthless,270240
2022-01-05 17:13,itssvd,Losing Interest,120546
2022-01-05 17:16,Stephen,Voyeur Girl,169200
2022-01-05 17:20,MISSIO,I See You,228613
2022-01-05 17:24,Michl,Kill Our Way to Heaven,234929
2022-01-05 17:27,Lund,Reckless,206270
2022-01-05 17:30,Lund,F*ck Love,197368
2022-01-05 17:35,Eminem,Without Me,290320
2022-01-05 17:38,salem ilese,(L)only Child,144468
2022-01-05 17:41,Miles Away,Bring Me Back,219000
2022-01-05 17:45,Creep Hyp,キケンナアソビ,239320
2022-01-05 17:50,ギヴン,うらがわの存在,266226
2022-01-05 17:52,RADWIMPS,Dream lantern,131666
2022-01-05 17:56,Masego,Mystery Lady (feat. Don Toliver),228453
2022-01-05 17:59,VALORANT,Die For You,212926
2022-01-05 18:02,Ella Vos,Cellophane,165000
2022-01-05 18:05,Carlie Hanson,Side Effects,188663
2022-01-05 18:09,Cyn,Believer,203652
2022-01-05 18:12,KSI,Holiday,193733
2022-01-05 18:16,Eminem,The Real Slim Shady,284200
2022-01-05 18:20,ODESZA,Everything At Your Feet (feat. The Chamanas),208017
2022-01-05 18:24,Amy Winehouse,Rehab,213760
2022-01-05 18:27,Notaker,Into The Light,201340
2022-01-05 18:31,Cadmium,No Friends,235023
2022-01-05 18:34,Emma Kern,I'm Ok,211002
2022-01-05 18:37,Griff Clawson,2lovely,184986
2022-01-05 18:41,Boy In Space,7UP,203554
2022-01-05 18:44,Meghan Trainor,All About That Bass,187920
2022-01-05 18:48,Enrique Iglesias,Tonight (I'm Fuckin' You),232213
2022-01-05 18:51,Enrique Iglesias,Heart Attack,170146
2022-01-05 18:54,Demi Lovato,Heart Attack,210840
2022-01-05 18:58,Elley Duhé,LOVE ME HARD,218630
2022-01-05 19:00,Layto,Beauty,147401
2022-01-05 19:04,Gamma Skies,Just Say It out Loud,203238
2022-01-05 19:07,The Vamps,Would You,181600
2022-01-05 19:09,benny blanco,Unlearn (with Gracie Abrams),154808
2022-01-05 19:12,Heather Sommer,you heard me,178686
2022-01-05 19:16,Seori,Lovers In The Night,210546
2022-01-05 19:19,Bahari,:( (sad face),188181
2022-01-05 19:22,Alexander Stewart,Backwards,172500
2022-01-05 19:25,Nick Jonas,Right Now,201680
2022-01-05 19:28,Royal & the Serpent,Weddings & Funerals,176597
2022-01-05 19:31,Bobby Crane,I Love You Like La La La,186250
2022-01-05 19:35,Nico Collins,Our Way Out,243003
2022-01-05 19:39,PRETTYMUCH,Eyes Off You,204266
2022-01-05 19:42,Alesso,Chasing Stars (feat. James Bay),170457
2022-01-05 19:45,CORSAK,GLOW,191312
2022-01-05 19:48,TheFatRat,Rise Up,169756
2022-01-05 19:51,Jake Scott,CWJBHN,193113
2022-01-05 19:54,Sophia Angeles,Miss You More,165946
2022-01-05 19:57,Layto,Golden Eyes,200405
2022-01-05 20:00,Craig Reever,Nothing Comes Close,180035
2022-01-05 20:03,Heather LaRose,The Valley,206315
2022-01-05 20:07,Marisa Maino,LOVE SUX,184923
2022-01-05 20:13,Lvly,Everlasting Ego,212731
2022-01-05 20:28,Danny Avila,End Of The Night,113253
2022-01-05 20:49,Danny Avila,End Of The Night,15955
2022-01-05 20:52,Layto,Golden Eyes,200405
2022-01-05 20:55,Craig Reever,Nothing Comes Close,180035
2022-01-05 20:58,Heather LaRose,The Valley,206315
2022-01-05 21:01,Marisa Maino,LOVE SUX,132062
2022-01-05 21:04,Danny Avila,End Of The Night,7861
2022-01-05 21:04,Lvly,Everlasting Ego,212731
2022-01-05 21:07,K-391,Aurora,164166
2022-01-05 21:12,Jacob Lee,Silhouette,259121
2022-01-05 21:16,Danny Avila,End Of The Night,2251
2022-01-05 21:16,Jacob Lee,Silhouette,4318
2022-01-05 21:16,K-391,Aurora,910
2022-01-05 21:19,Lvly,Everlasting Ego,212731
2022-01-05 21:21,Danny Avila,End Of The Night,103498
2022-01-05 21:21,Jacob Lee,Silhouette,2238
2022-01-05 21:21,K-391,Aurora,2123
2022-01-05 21:22,TheFatRat,We'll Meet Again,38112
2022-01-05 21:24,sad alex,i'm glad that you found someone,138352
2022-01-05 21:28,Yoe Mase,Bitter,197052
2022-01-05 21:32,ryscu,Collide,248630
2022-01-05 21:36,Mindme,Would You Stay,220524
2022-01-05 21:39,NOTD,Keep You Mine,174760
2022-01-05 21:43,BEAUZ,Outerspace,174084
2022-01-05 21:46,DREAMDNVR,PSYCHO,198813
2022-01-05 21:54,Sasha Alex Sloan,House With No Mirrors,227613
2022-01-05 21:58,Jim Yosef,Hate You,197944
2022-01-05 22:05,Puddle Of Mudd,Blurry,72722
2022-01-05 22:08,Mickey Valen,Looking for Love,182210
2022-01-05 22:11,Lost Frequencies,Love To Go,169353
